"","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track.duration_ms","track.explicit","track.name","track.popularity","track.album.release_date","track.album.release_date_precision","key_name","mode_name","key_mode","genre"
"696","Fresh Folk",0.43,0.556,2,-6.357,1,0.0327,0.0417,7.68e-06,0.263,0.243,174.846,4,206699,FALSE,"Worst Case Scenario",35,"2024-03-14","day","D","major","D major","folk"
"697","Fresh Folk",0.473,0.2,9,-15.709,0,0.03,0.815,0.529,0.106,0.204,139.495,4,153850,FALSE,"Buffalo Replaced - Spotify Singles",55,"2024-03-13","day","A","minor","A minor","folk"
"698","Fresh Folk",0.478,0.339,11,-8.059,1,0.0261,0.477,0,0.183,0.454,150.087,3,240107,FALSE,"Andrew",48,"2024-03-15","day","B","major","B major","folk"
"699","Fresh Folk",0.657,0.149,0,-14.684,1,0.0506,0.942,8.92e-05,0.106,0.354,115.76,4,180000,FALSE,"little me",46,"2024-03-15","day","C","major","C major","folk"
"700","Fresh Folk",0.5,0.638,11,-10.83,1,0.0691,0.593,0.00151,0.0994,0.103,119.657,4,191413,FALSE,"Sway",60,"2024-03-15","day","B","major","B major","folk"
"701","Fresh Folk",0.411,0.459,8,-7.286,1,0.0398,0.653,0.0652,0.102,0.542,163.178,4,205600,FALSE,"Gist",33,"2024-03-14","day","G#","major","G# major","folk"
"702","Fresh Folk",0.611,0.399,5,-15.439,1,0.034,0.77,0.781,0.0961,0.473,99.952,4,200776,FALSE,"Oh Mary",25,"2024-03-14","day","F","major","F major","folk"
"703","Fresh Folk",0.559,0.563,4,-10.243,1,0.0281,0.68,0.451,0.114,0.578,103.56,4,213000,FALSE,"Rattlesnake",30,"2024-03-13","day","E","major","E major","folk"
"704","Fresh Folk",0.752,0.531,6,-8.677,0,0.035,0.7,0.394,0.159,0.677,113.002,4,210893,FALSE,"Maia",24,"2024-03-15","day","F#","minor","F# minor","folk"
"705","Fresh Folk",0.361,0.309,11,-11.826,1,0.0412,0.688,0.00137,0.124,0.295,143.713,4,235382,FALSE,"awe",29,"2024-03-14","day","B","major","B major","folk"
"706","Fresh Folk",0.347,0.289,7,-8.763,0,0.0315,0.656,0,0.114,0.105,116.682,4,212468,FALSE,"funeral",29,"2024-03-15","day","G","minor","G minor","folk"
"707","Fresh Folk",0.586,0.558,7,-5.796,1,0.0263,0.206,0,0.305,0.496,108.946,4,212470,FALSE,"Highway Queen",65,"2024-03-08","day","G","major","G major","folk"
"708","Fresh Folk",0.697,0.784,7,-5.006,1,0.0337,0.536,1.08e-05,0.0697,0.67,88.021,4,232725,FALSE,"Cape Forestier",47,"2024-03-08","day","G","major","G major","folk"
"709","Fresh Folk",0.294,0.374,1,-11.075,1,0.0329,0.413,2.48e-06,0.117,0.629,197.472,3,255338,TRUE,"All in Good Time",61,"2024-03-06","day","C#","major","C# major","folk"
"710","Fresh Folk",0.271,0.457,6,-9.781,0,0.0395,0.843,0.0132,0.107,0.421,83.277,4,214088,FALSE,"Imaan",54,"2024-03-05","day","F#","minor","F# minor","folk"
"711","Fresh Folk",0.634,0.597,4,-6.805,1,0.0395,0.521,0.0205,0.0851,0.623,78.05,4,193000,FALSE,"In Bloom",55,"2024-03-07","day","E","major","E major","folk"
"712","Fresh Folk",0.564,0.569,5,-5.414,0,0.028,0.344,0.00766,0.0966,0.175,84.956,4,205265,FALSE,"Paradise",62,"2024-03-08","day","F","minor","F minor","folk"
"713","Fresh Folk",0.605,0.102,7,-16.714,1,0.04,0.89,0,0.0599,0.211,123.248,5,255533,FALSE,"Over the Finish Line",44,"2024-03-07","day","G","major","G major","folk"
"714","Fresh Folk",0.672,0.537,9,-8.376,1,0.0544,0.38,1.47e-06,0.1,0.276,142.837,4,189276,FALSE,"No Wonder",51,"2024-03-06","day","A","major","A major","folk"
"715","Fresh Folk",0.584,0.844,7,-5.999,1,0.0627,0.0797,0.000267,0.387,0.349,123.066,4,167900,FALSE,"Shadow",52,"2024-03-08","day","G","major","G major","folk"
"716","Fresh Folk",0.532,0.726,0,-8.035,1,0.0281,0.0147,0.0981,0.12,0.635,75.015,4,275614,FALSE,"Impossible House",47,"2024-03-06","day","C","major","C major","folk"
"717","Fresh Folk",0.405,0.623,9,-7.916,1,0.033,0.475,6.42e-05,0.143,0.431,129.238,4,257346,FALSE,"We're Going to Make It in a Man's World",44,"2024-03-06","day","A","major","A major","folk"
"718","Fresh Folk",0.325,0.272,10,-19.265,1,0.046,0.834,0.587,0.175,0.252,168.01,3,196600,FALSE,"Hazel",43,"2024-03-08","day","A#","major","A# major","folk"
"719","Fresh Folk",0.582,0.321,7,-11.865,0,0.0282,0.795,5.27e-05,0.0797,0.213,112.658,3,236479,FALSE,"Life of the Forbidden",34,"2024-03-07","day","G","minor","G minor","folk"
"720","Fresh Folk",0.418,0.463,0,-11.547,1,0.0657,0.463,0.017,0.392,0.353,113.377,4,232058,FALSE,"Sunflower",34,"2024-03-07","day","C","major","C major","folk"
"721","Fresh Folk",0.474,0.642,7,-7.413,1,0.256,0.689,0,0.164,0.38,161.553,4,178830,FALSE,"You've Fallen In Love Again",44,"2024-03-06","day","G","major","G major","folk"
"722","Fresh Folk",0.66,0.829,7,-6.659,1,0.0372,0.081,2.05e-05,0.222,0.924,143.98,4,184706,FALSE,"Palisades",48,"2024-03-05","day","G","major","G major","folk"
"723","Fresh Folk",0.334,0.308,10,-9.281,1,0.0364,0.639,0.000275,0.0912,0.146,171.987,4,322256,FALSE,"Big Swimmer",47,"2024-03-06","day","A#","major","A# major","folk"
"724","Fresh Folk",0.431,0.242,9,-15.592,1,0.0368,0.877,0.0133,0.189,0.237,68.889,4,216900,FALSE,"Where Berries Grow",30,"2024-03-05","day","A","major","A major","folk"
"725","Fresh Folk",0.538,0.507,11,-7.112,0,0.0294,0.356,0,0.264,0.408,129.11,4,163243,FALSE,"Wake Up, Come Down",50,"2024-03-08","day","B","minor","B minor","folk"
"726","Fresh Folk",0.517,0.521,2,-8.708,1,0.0277,0.0672,0.016,0.498,0.435,138.43,4,287387,FALSE,"High Hopes & Low Expectations",39,"2024-03-08","day","D","major","D major","folk"
"727","Fresh Folk",0.515,0.0313,9,-14.014,1,0.0513,0.918,3.45e-06,0.102,0.334,153.284,3,242205,FALSE,"Bluefoot",45,"2024-03-08","day","A","major","A major","folk"
"728","Fresh Folk",0.576,0.254,9,-15.978,1,0.029,0.697,0.000368,0.118,0.475,71.897,4,274853,FALSE,"I Shall Be Released",44,"2024-03-08","day","A","major","A major","folk"
"729","Fresh Folk",0.516,0.324,9,-11.163,1,0.0327,0.818,0.000611,0.108,0.423,141.66,4,237450,FALSE,"The Mender",33,"2024-03-07","day","A","major","A major","folk"
"730","Fresh Folk",0.629,0.442,0,-6.656,1,0.033,0.273,0,0.116,0.364,86.957,4,184318,FALSE,"Just 21",44,"2024-03-08","day","C","major","C major","folk"
"731","Fresh Folk",0.529,0.174,11,-13.112,1,0.0315,0.921,1.89e-05,0.0898,0.177,106.235,4,243800,FALSE,"Mudroom",56,"2024-02-27","day","B","major","B major","folk"
"732","Fresh Folk",0.743,0.777,3,-8.654,1,0.0376,0.198,0.000827,0.189,0.721,124.988,4,237666,FALSE,"Nothing to Lose",57,"2024-03-01","day","D#","major","D# major","folk"
"733","Fresh Folk",0.449,0.252,8,-14.034,1,0.0358,0.933,0.129,0.118,0.37,87.317,4,208010,FALSE,"Future Ghosts",52,"2024-03-01","day","G#","major","G# major","folk"
"734","Fresh Folk",0.387,0.747,7,-6.461,1,0.0633,0.00436,0,0.223,0.308,144.677,4,220691,FALSE,"Somewhere Between",65,"2024-03-01","day","G","major","G major","folk"
"735","Fresh Folk",0.512,0.239,4,-14.429,1,0.0304,0.738,0.0769,0.111,0.222,81.062,4,178644,FALSE,"Waiting For You (feat. Lucius)",41,"2024-02-28","day","E","major","E major","folk"
"736","Fresh Folk",0.599,0.369,4,-10.41,1,0.0275,0.482,5.97e-06,0.116,0.417,118.021,4,213355,FALSE,"Underdressed at the Symphony",66,"2024-03-01","day","E","major","E major","folk"
"737","Fresh Folk",0.564,0.319,5,-12.172,1,0.0268,0.793,0,0.163,0.281,93.698,4,169480,FALSE,"Nothing More",50,"2024-03-01","day","F","major","F major","folk"
"738","Fresh Folk",0.453,0.401,7,-10.714,1,0.0313,0.297,0.000122,0.117,0.275,144.037,4,231533,FALSE,"Can't Stop Loving You (Live from the Treehouse)",49,"2024-02-29","day","G","major","G major","folk"
"739","Fresh Folk",0.515,0.412,4,-9.998,1,0.0362,0.805,3.14e-05,0.311,0.366,185.899,4,177736,FALSE,"Sometimes",51,"2024-02-27","day","E","major","E major","folk"
"740","Fresh Folk",0.332,0.249,7,-9.502,1,0.0326,0.672,1.02e-05,0.107,0.17,78.43,4,211840,FALSE,"Rosemary",44,"2024-02-28","day","G","major","G major","folk"
"741","Fresh Folk",0.516,0.381,0,-7.898,1,0.0363,0.171,0.0126,0.0914,0.424,130.725,4,197416,FALSE,"When I Was Younger",48,"2024-02-21","day","C","major","C major","folk"
"742","Fresh Folk",0.623,0.547,2,-10.692,1,0.0323,0.675,0.000599,0.0607,0.0874,127.926,3,187573,FALSE,"Out of My Mind",34,"2024-02-29","day","D","major","D major","folk"
"743","Fresh Folk",0.496,0.257,1,-10.832,1,0.0282,0.832,0,0.091,0.183,79.791,4,259746,FALSE,"The Only Heart I Have",33,"2024-03-01","day","C#","major","C# major","folk"
"744","Fresh Folk",0.513,0.356,3,-12.059,1,0.0322,0.913,0.0011,0.101,0.77,143.837,3,174539,FALSE,"Fool",61,"2024-02-20","day","D#","major","D# major","folk"
"745","Fresh Folk",0.45,0.334,8,-7.551,1,0.0308,0.645,0.000545,0.137,0.153,138.724,4,282253,FALSE,"The Trek",47,"2024-02-21","day","G#","major","G# major","folk"
"746","Fresh Folk",0.46,0.447,2,-10.218,1,0.04,0.552,0.00146,0.0904,0.0875,117.886,4,194586,FALSE,"See You Soon",57,"2024-02-23","day","D","major","D major","folk"
"747","Fresh Folk",0.536,0.703,0,-7.478,1,0.0331,0.121,0.00169,0.115,0.552,131.97,4,222341,FALSE,"Hawkmoon",52,"2024-02-23","day","C","major","C major","folk"
"748","Fresh Folk",0.34,0.371,2,-9.495,1,0.0319,0.256,0.00302,0.0965,0.403,71.509,4,322653,TRUE,"Never gone",48,"2024-02-23","day","D","major","D major","folk"
"749","Fresh Folk",0.386,0.454,1,-8.598,0,0.0478,0.869,0.00433,0.108,0.361,120.992,4,226740,FALSE,"All I Have",61,"2024-02-22","day","C#","minor","C# minor","folk"
"750","Fresh Folk",0.43,0.23,11,-10.279,1,0.0301,0.801,0,0.172,0.119,143.725,4,287854,FALSE,"Logic of Color - Variation",39,"2024-02-20","day","B","major","B major","folk"
"751","Fresh Folk",0.713,0.164,3,-14.292,1,0.0312,0.775,2.86e-06,0.108,0.167,110.924,4,239760,FALSE,"I'll Never Leave You Alone",37,"2024-02-21","day","D#","major","D# major","folk"
"752","Fresh Folk",0.683,0.276,8,-9.952,1,0.0486,0.642,0.088,0.114,0.379,124.416,4,234310,FALSE,"How to Forget",48,"2024-02-23","day","G#","major","G# major","folk"
"753","Fresh Folk",0.413,0.256,3,-11.052,1,0.0346,0.849,0.0826,0.105,0.0399,123.574,3,320200,FALSE,"Your Eyes Tell Stories",50,"2024-02-23","day","D#","major","D# major","folk"
"754","Fresh Folk",0.469,0.444,6,-7.035,1,0.0309,0.747,0.000164,0.094,0.543,94.775,4,251322,FALSE,"Is There Still a Light On?",46,"2024-02-22","day","F#","major","F# major","folk"
"755","Fresh Folk",0.587,0.544,1,-10.14,1,0.0286,0.127,0.0181,0.158,0.383,121.118,4,210256,FALSE,"Bad Luck Bad Habit",44,"2024-02-21","day","C#","major","C# major","folk"
"756","Fresh Folk",0.633,0.687,9,-8.085,1,0.0281,0.0571,0.00125,0.191,0.674,121.205,4,251733,FALSE,"Dogs & Rocks",40,"2024-02-22","day","A","major","A major","folk"
"757","Fresh Folk",0.61,0.538,2,-9.239,1,0.0282,0.71,0.000136,0.12,0.309,109.938,4,177843,FALSE,"Kindergarten Heart",41,"2024-02-21","day","D","major","D major","folk"
"758","Fresh Folk",0.716,0.625,3,-7.594,1,0.0737,0.71,2.04e-05,0.132,0.799,119.905,4,204276,TRUE,"Cutting Thru The Country",51,"2024-02-23","day","D#","major","D# major","folk"
"759","Fresh Folk",0.628,0.687,11,-5.346,0,0.0318,0.0459,8.95e-06,0.346,0.456,122.894,4,197465,FALSE,"All My Friends",39,"2024-02-22","day","B","minor","B minor","folk"
"760","Fresh Folk",0.616,0.438,4,-14.66,1,0.0283,0.644,2.4e-06,0.254,0.498,113.1,4,169911,FALSE,"Last Call",34,"2024-02-21","day","E","major","E major","folk"
"761","Fresh Folk",0.289,0.14,3,-15.912,1,0.031,0.824,0.116,0.0944,0.165,149.705,4,257290,FALSE,"No Surprises (feat. Gregory Alan Isakov)",55,"2024-02-22","day","D#","major","D# major","folk"
"762","Fresh Folk",0.438,0.179,6,-13.396,1,0.0319,0.845,0.00839,0.128,0.235,115.232,3,180460,FALSE,"rotted out with flies",43,"2024-02-23","day","F#","major","F# major","folk"
"763","Fresh Folk",0.638,0.215,6,-10.709,1,0.0303,0.806,0.00014,0.111,0.179,122.872,4,157146,FALSE,"don't toy with me",39,"2024-02-23","day","F#","major","F# major","folk"
"764","Fresh Folk",0.509,0.195,3,-12.175,1,0.0395,0.849,0,0.109,0.358,158.694,4,248500,FALSE,"Flight to JFK (Alt. Version)",47,"2024-02-23","day","D#","major","D# major","folk"
"765","Fresh Folk",0.657,0.474,4,-8.262,0,0.0281,0.0906,0.0803,0.14,0.287,116.974,4,210320,FALSE,"2D",36,"2024-02-22","day","E","minor","E minor","folk"
"766","Fresh Folk",0.678,0.338,2,-11.926,1,0.0256,0.75,0.00584,0.0639,0.38,103.985,4,188293,FALSE,"Life Is",52,"2024-02-13","day","D","major","D major","folk"
"767","Fresh Folk",0.33,0.184,3,-10.683,1,0.0401,0.903,0,0.11,0.188,82.895,3,201303,FALSE,"Older",73,"2024-02-13","day","D#","major","D# major","folk"
"768","Fresh Folk",0.487,0.32,9,-8.759,1,0.0616,0.546,7.47e-06,0.28,0.248,169.911,4,306613,TRUE,"Your Town",56,"2024-02-16","day","A","major","A major","folk"
"769","Fresh Folk",0.764,0.502,6,-8.967,0,0.0293,0.38,0,0.14,0.768,109.944,4,156358,FALSE,"River",69,"2024-02-16","day","F#","minor","F# minor","folk"
"770","Fresh Folk",0.542,0.303,0,-9.127,1,0.0311,0.36,2.64e-06,0.0598,0.253,78.89,4,218360,FALSE,"The Walker",56,"2024-02-16","day","C","major","C major","folk"
"771","Fresh Folk",0.497,0.42,7,-6.226,1,0.033,0.503,2.53e-05,0.103,0.387,132.778,4,216128,FALSE,"I Could Drive You Crazy",55,"2024-02-15","day","G","major","G major","folk"
"772","Fresh Folk",0.522,0.391,2,-10.082,1,0.028,0.23,0,0.139,0.316,78.79,3,189400,FALSE,"We Can Go Dancing",48,"2024-02-14","day","D","major","D major","folk"
"773","Fresh Folk",0.314,0.116,0,-15.419,1,0.0314,0.823,0.00558,0.104,0.291,82.091,4,306448,FALSE,"Tender",41,"2024-02-16","day","C","major","C major","folk"
"774","Fresh Folk",0.557,0.632,2,-8.431,1,0.0315,0.605,0.00255,0.129,0.533,149.985,4,151573,FALSE,"Birdseye",48,"2024-02-12","day","D","major","D major","folk"
"775","Fresh Folk",0.719,0.182,2,-16.011,1,0.0289,0.898,0.047,0.108,0.531,99.967,4,200333,FALSE,"Such Love Does",37,"2024-02-15","day","D","major","D major","folk"
"776","Fresh Folk",0.576,0.426,2,-10.733,1,0.027,0.11,2.38e-06,0.115,0.613,170.087,4,233034,FALSE,"Gotta Go",34,"2024-02-16","day","D","major","D major","folk"
"777","Fresh Folk",0.578,0.411,7,-12.7,1,0.0393,0.95,0.916,0.113,0.249,130.94,4,223427,FALSE,"Sonido Cósmico",60,"2024-02-15","day","G","major","G major","folk"
"778","Fresh Folk",0.676,0.269,2,-17.806,1,0.0332,0.731,0.152,0.0749,0.335,94.515,4,236507,FALSE,"Visions Of You",49,"2024-02-16","day","D","major","D major","folk"
"779","Fresh Folk",0.621,0.408,7,-7.078,1,0.0361,0.638,0,0.229,0.837,99.395,4,161162,FALSE,"Cottontail",55,"2024-02-14","day","G","major","G major","folk"
"780","Fresh Folk",0.742,0.188,9,-12.827,1,0.0332,0.846,0.033,0.116,0.299,115.43,4,202996,FALSE,"In The Morning",43,"2024-02-16","day","A","major","A major","folk"
"781","Fresh Folk",0.577,0.494,7,-7.085,1,0.0267,0.378,0,0.107,0.542,141.957,4,194292,FALSE,"Timber!",45,"2024-02-14","day","G","major","G major","folk"
"782","Fresh Folk",0.567,0.243,3,-12.38,1,0.0321,0.677,2.88e-05,0.181,0.384,112.8,4,215000,FALSE,"Of Land and Sea",49,"2024-02-16","day","D#","major","D# major","folk"
"783","Fresh Folk",0.355,0.331,11,-13.493,1,0.0338,0.802,0.787,0.145,0.659,78.555,4,179199,FALSE,"Two Circles",35,"2024-02-16","day","B","major","B major","folk"
"784","Fresh Folk",0.707,0.5,7,-12.206,1,0.0255,0.23,0.00826,0.0865,0.44,102.036,4,258398,FALSE,"Sweet Little Hummingbird",32,"2024-02-15","day","G","major","G major","folk"
"785","Fresh Folk",0.615,0.407,4,-8.096,1,0.0258,0.711,0.129,0.122,0.242,107.881,4,257946,FALSE,"Can't Unsee It",38,"2024-02-16","day","E","major","E major","folk"
"786","Fresh Folk",0.524,0.399,9,-5.152,1,0.0323,0.782,0,0.17,0.313,108.481,4,206317,FALSE,"Lithuania",49,"2024-02-14","day","A","major","A major","folk"
"787","Fresh Folk",0.395,0.254,0,-10.855,1,0.037,0.723,0,0.122,0.235,94.78,4,268353,FALSE,"Forever",82,"2024-02-09","day","C","major","C major","folk"
"788","Fresh Folk",0.523,0.29,0,-12.754,1,0.0313,0.433,0.0197,0.108,0.498,125.26,4,290584,FALSE,"You Never Know",54,"2024-02-07","day","C","major","C major","folk"
"789","Fresh Folk",0.402,0.282,8,-12.329,1,0.0332,0.923,0.0774,0.107,0.0983,114.894,3,182513,FALSE,"Philadelphia (with Searows)",59,"2024-02-07","day","G#","major","G# major","folk"
"790","Fresh Folk",0.477,0.236,2,-9.431,1,0.0383,0.757,0,0.096,0.429,129.904,4,246946,FALSE,"For Months Now",43,"2024-02-09","day","D","major","D major","folk"
"791","Fresh Folk",0.602,0.359,10,-14.364,1,0.0346,0.327,1.94e-05,0.107,0.319,88.038,4,195242,TRUE,"In The Light",61,"2024-02-09","day","A#","major","A# major","folk"
"792","Fresh Folk",0.558,0.753,0,-5.16,1,0.0274,0.414,0.0408,0.135,0.638,123.518,4,244773,FALSE,"Burial Ground",51,"2024-02-06","day","C","major","C major","folk"
"793","Fresh Folk",0.737,0.399,10,-14.397,1,0.0322,0.769,0.000638,0.146,0.672,111.942,4,179259,FALSE,"Northstar",57,"2024-02-08","day","A#","major","A# major","folk"
"794","Fresh Folk",0.251,0.343,10,-7.627,1,0.0302,0.731,0.000193,0.104,0.102,68.865,3,245923,FALSE,"Revival",56,"2024-02-09","day","A#","major","A# major","folk"
"795","Fresh Folk",0.478,0.555,8,-4.259,1,0.0508,0.368,0,0.132,0.43,144.71,4,265360,FALSE,"Don't Forget Me",71,"2024-02-08","day","G#","major","G# major","folk"
"796","Fresh Folk",0.486,0.614,8,-6.148,1,0.0378,0.352,0,0.619,0.638,94.173,4,190470,FALSE,"Drank on Accutane",46,"2024-02-06","day","G#","major","G# major","folk"
"797","Fresh Folk",0.601,0.544,4,-8.698,1,0.0317,0.0514,1.2e-06,0.125,0.193,77.007,4,193754,FALSE,"Steal My Soul",46,"2024-02-09","day","E","major","E major","folk"
"798","Fresh Folk",0.648,0.663,2,-9.577,1,0.0463,0.0821,0.000649,0.114,0.178,107.048,4,271645,FALSE,"Just Wanna Dance",33,"2024-02-09","day","D","major","D major","folk"
"799","Fresh Folk",0.56,0.51,0,-5.925,1,0.0309,0.212,0.912,0.496,0.338,141.234,4,180841,FALSE,"Any Light",47,"2024-02-09","day","C","major","C major","folk"
"800","Fresh Folk",0.482,0.42,9,-11.163,0,0.0289,0.599,0.0422,0.0841,0.155,140.023,4,326080,FALSE,"Floating On A Moment",55,"2024-02-07","day","A","minor","A minor","folk"
"801","Fresh Folk",0.492,0.348,2,-10.908,0,0.029,0.853,0.0047,0.112,0.0508,120.013,4,236000,FALSE,"When I'm Gone",39,"2024-02-09","day","D","minor","D minor","folk"
"802","Fresh Folk",0.517,0.316,0,-8.4,1,0.0308,0.477,8.11e-06,0.115,0.0599,142.905,4,175106,FALSE,"A Love Like That",39,"2024-02-09","day","C","major","C major","folk"
"803","Fresh Folk",0.507,0.281,0,-13.122,1,0.0331,0.814,0.0369,0.116,0.331,135.949,4,194184,FALSE,"Don't Lose A Good Thing",48,"2024-02-07","day","C","major","C major","folk"
"804","Fresh Folk",0.414,0.297,10,-11.038,1,0.0327,0.457,0.00101,0.102,0.229,157.61,1,260545,FALSE,"Daughters",35,"2024-02-06","day","A#","major","A# major","folk"
"805","Fresh Folk",0.65,0.656,5,-7.376,1,0.0529,0.516,0.000123,0.0815,0.166,118.928,4,176533,FALSE,"Everywhere I Go",56,"2024-02-09","day","F","major","F major","folk"
"806","Fresh Folk",0.588,0.765,7,-6.394,1,0.0264,0.0147,0.00093,0.236,0.858,113.936,4,192607,FALSE,"Wish I Knew",49,"2024-02-07","day","G","major","G major","folk"
"807","Fresh Folk",0.549,0.262,0,-6.984,1,0.035,0.859,2.19e-06,0.0973,0.334,70.93,4,196719,FALSE,"The Wedding Song",44,"2024-02-09","day","C","major","C major","folk"
"808","Fresh Folk",0.597,0.407,3,-15.128,0,0.0353,0.749,0.865,0.111,0.305,96.985,4,184642,FALSE,"Miles Away",36,"2024-02-08","day","D#","minor","D# minor","folk"
"809","Fresh Folk",0.513,0.407,9,-8.175,1,0.0333,0.481,2.09e-06,0.39,0.31,79.974,4,171388,FALSE,"Cincinnati Heart",44,"2024-01-29","day","A","major","A major","folk"
"810","Fresh Folk",0.603,0.203,10,-13.354,1,0.0481,0.854,0.0105,0.0641,0.451,135.079,4,289964,FALSE,"Change (feat. Remi Wolf)",59,"2024-01-31","day","A#","major","A# major","folk"
"811","Fresh Folk",0.565,0.36,9,-8.103,1,0.0304,0.548,0,0.104,0.308,123.758,4,228400,FALSE,"Brick by Brick",49,"2024-01-31","day","A","major","A major","folk"
"812","Fresh Folk",0.786,0.357,8,-9.685,1,0.075,0.816,0.0431,0.108,0.3,146.037,4,187089,FALSE,"No Complaints",49,"2024-01-24","day","G#","major","G# major","folk"
"813","Fresh Folk",0.49,0.215,9,-11.2,0,0.0381,0.809,1.94e-05,0.107,0.19,125.173,5,186845,FALSE,"Made To Love Someone",54,"2024-02-02","day","A","minor","A minor","folk"
"814","Fresh Folk",0.498,0.73,7,-7.647,1,0.0546,0.0307,0.000118,0.123,0.456,124.524,4,194570,FALSE,"Upcountry Lemonade",38,"2024-02-02","day","G","major","G major","folk"
"815","Fresh Folk",0.46,0.607,8,-8.347,1,0.0449,0.469,0,0.113,0.611,83.512,4,199221,FALSE,"Slow Decay",56,"2024-02-02","day","G#","major","G# major","folk"
"816","Fresh Folk",0.708,0.893,11,-5.499,1,0.0366,0.0204,0,0.108,0.705,109.462,4,262903,FALSE,"Good Old Days",53,"2024-02-02","day","B","major","B major","folk"
